rpa,subject,PID
TX73_015090,PGIDNB_11250,89.474
TX73_015095,PGIDNB_11245,73.407
TX73_015100,PGIDNB_11240,87.911
TX73_015105,PGIDNB_11235,85.156
TX73_015110,PGIDNB_11230,92.157
TX73_015115,PGIDNB_11225,74.912
TX73_015120,PGIDNB_11220,94.862
TX73_015125,PGIDNB_11215,90.86
TX73_015130,PGIDNB_11210,88.703
TX73_015135,PGIDNB_11205,92.557
TX73_015140,PGIDNB_11200,90.06
TX73_015145,PGIDNB_17100,34.663
TX73_015150,PGIDNB_11195,91.406
TX73_015155,PGIDNB_11175,77.966
TX73_015160,PGIDNB_11170,67.857
TX73_015165,PGIDNB_11165,92.704
TX73_015170,PGIDNB_11160,94.09
TX73_015175,PGIDNB_11155,93.151
TX73_015180,PGIDNB_03780,34.109
TX73_015190,PGIDNB_11150,79.429
TX73_015195,PGIDNB_11145,49.58
TX73_015200,PGIDNB_11140,72.632
TX73_015205,PGIDNB_11135,90.37
TX73_015210,PGIDNB_11130,91.023
TX73_015215,PGIDNB_11125,78.652
TX73_015220,PGIDNB_11120,91.042
TX73_015225,PGIDNB_11115,90.514
TX73_015230,PGIDNB_11110,88.269
TX73_015235,PGIDNB_11105,98.077
TX73_015240,PGIDNB_11100,87.793
TX73_015245,PGIDNB_11095,95.706
TX73_015250,PGIDNB_11090,95.322
TX73_015255,PGIDNB_11085,87.861
TX73_015260,PGIDNB_11080,96.606
TX73_015265,PGIDNB_11075,70.909
TX73_015270,PGIDNB_11070,86.4
TX73_015275,PGIDNB_11065,82.407
TX73_015280,PGIDNB_11060,91.837
TX73_015285,PGIDNB_11055,81.951
TX73_015290,PGIDNB_11050,93.939
TX73_015295,PGIDNB_11045,97.541
TX73_015300,PGIDNB_11040,76.923
TX73_015310,PGIDNB_11030,94.681
TX73_015315,PGIDNB_11025,82.734
TX73_015320,PGIDNB_14305,35.277
TX73_015325,PGIDNB_14310,41.737
TX73_015335,PGIDNB_08535,52.699
TX73_015345,PGIDNB_11010,94.219
TX73_015350,PGIDNB_11005,98.353
TX73_015355,PGIDNB_11000,95.775
TX73_015360,PGIDNB_10995,90.971
TX73_015375,PGIDNB_10985,70.337
TX73_015380,PGIDNB_10970,88
TX73_015385,PGIDNB_10965,100
TX73_015390,PGIDNB_10960,97.009
TX73_015395,PGIDNB_10955,67.327
TX73_015400,PGIDNB_10950,69.154
TX73_015405,PGIDNB_03950,75.721
TX73_015410,PGIDNB_03945,71.905
TX73_015415,PGIDNB_03940,74.005
TX73_015420,PGIDNB_10945,61.053
TX73_015425,PGIDNB_10940,88.397
TX73_015430,PGIDNB_10935,86.061
TX73_015435,PGIDNB_10910,81
TX73_015440,PGIDNB_10905,90.389
TX73_015455,PGIDNB_18420,79.775
TX73_015465,PGIDNB_22820,43.871
TX73_015470,PGIDNB_10890,76.856
TX73_015475,PGIDNB_06900,32.203
TX73_015480,PGIDNB_13635,32.203
TX73_015490,PGIDNB_14765,40.498
TX73_015495,PGIDNB_12980,75
TX73_015505,PGIDNB_08770,46.821
TX73_015510,PGIDNB_05435,40.609
TX73_015515,PGIDNB_23320,54.861
TX73_015520,PGIDNB_23325,67.129
TX73_015525,PGIDNB_23330,64.773
TX73_015530,PGIDNB_23290,55.385
TX73_015535,PGIDNB_23300,56.318
TX73_015540,PGIDNB_01975,44.828
TX73_015545,PGIDNB_23260,81.739
TX73_015550,PGIDNB_23265,76.652
TX73_015555,PGIDNB_23270,74.112
TX73_015560,PGIDNB_23275,83.78
TX73_015565,PGIDNB_23280,81.162
TX73_015580,PGIDNB_12025,81.89
TX73_015585,PGIDNB_05580,90.385
TX73_015590,PGIDNB_05575,64.444
TX73_015595,PGIDNB_06110,61.538
TX73_015600,PGIDNB_13880,92.982
TX73_015605,PGIDNB_13875,94.231
TX73_015610,PGIDNB_13870,74.672
TX73_015615,PGIDNB_13865,71.85
TX73_015620,PGIDNB_13860,69.661
TX73_015625,PGIDNB_13855,75.484
TX73_015630,PGIDNB_13850,70.213
TX73_015640,PGIDNB_14305,41.369
TX73_015645,PGIDNB_02705,51.111
TX73_015650,PGIDNB_10855,76.022
TX73_015655,PGIDNB_05370,33.544
TX73_015660,PGIDNB_10840,62.963
TX73_015665,PGIDNB_10830,79.545
TX73_015670,PGIDNB_10820,92.593
TX73_015675,PGIDNB_10815,76.892
TX73_015680,PGIDNB_10810,84.483
TX73_015685,PGIDNB_10805,84.848
TX73_015690,PGIDNB_10800,87.56
TX73_015695,PGIDNB_10795,80.451
TX73_015700,PGIDNB_10790,91.101
TX73_015705,PGIDNB_10785,64.198
TX73_015710,PGIDNB_10780,75.893
TX73_015715,PGIDNB_10765,86.577
TX73_015720,PGIDNB_10760,54.609
TX73_015725,PGIDNB_10755,83.121
TX73_015730,PGIDNB_10750,67.021
TX73_015735,PGIDNB_10745,76.259
TX73_015740,PGIDNB_10740,89.61
TX73_015745,PGIDNB_10735,95.932
TX73_015750,PGIDNB_10730,83.164
TX73_015755,PGIDNB_10725,89.313
TX73_015760,PGIDNB_10720,83.766
TX73_015765,PGIDNB_10715,85.458
TX73_015770,PGIDNB_10710,87.034
TX73_015775,PGIDNB_10705,84.956
TX73_015780,PGIDNB_10700,88.95
TX73_015785,PGIDNB_10405,92.676
TX73_015790,PGIDNB_10400,80.93
TX73_015795,PGIDNB_10395,91.176
TX73_015800,PGIDNB_10390,70.866
TX73_015805,PGIDNB_10385,82.812
TX73_015810,PGIDNB_10380,94.326
TX73_015815,PGIDNB_10375,88.53
TX73_015820,PGIDNB_10370,66.851
TX73_015825,PGIDNB_10365,82.119
TX73_015830,PGIDNB_10360,87.226
TX73_015835,PGIDNB_10355,85.861
TX73_015840,PGIDNB_10350,87.845
TX73_015845,PGIDNB_10345,83.952
TX73_015850,PGIDNB_10340,73.955
TX73_015855,PGIDNB_10335,78.209
TX73_015860,PGIDNB_10330,87.847
TX73_015865,PGIDNB_10325,93.768
TX73_015870,PGIDNB_10320,37.778
TX73_015875,PGIDNB_10315,87.215
TX73_015880,PGIDNB_10310,83.108
TX73_015885,PGIDNB_10305,78.589
TX73_015890,PGIDNB_10300,93.128
TX73_015895,PGIDNB_10295,100
TX73_015900,PGIDNB_10290,97.154
TX73_015905,PGIDNB_10270,89.274
TX73_015915,PGIDNB_10265,65.97
TX73_015920,PGIDNB_10260,92.523
TX73_015925,PGIDNB_10255,98.75
TX73_015930,PGIDNB_10250,74.286
TX73_015935,PGIDNB_10245,88.649
TX73_015940,PGIDNB_10240,43.529
TX73_015945,PGIDNB_12890,32.828
TX73_015955,PGIDNB_10230,93.788
TX73_015960,PGIDNB_10225,81.931
TX73_015965,PGIDNB_10220,73.418
TX73_015975,PGIDNB_04130,40.909
TX73_015980,PGIDNB_10210,91.376
TX73_015985,PGIDNB_10205,91.038
TX73_015990,PGIDNB_10200,91.262
TX73_015995,PGIDNB_10195,85.887
TX73_016000,PGIDNB_10190,90.754
TX73_016005,PGIDNB_10165,83.61
TX73_016010,PGIDNB_10160,91.106
TX73_016015,PGIDNB_10155,67.021
TX73_016020,PGIDNB_10150,76.744
TX73_016025,PGIDNB_10145,95.273
TX73_016030,PGIDNB_10140,82.051
TX73_016035,PGIDNB_10135,71.343
TX73_016040,PGIDNB_10130,88.591
TX73_016045,PGIDNB_10125,85.393
TX73_016055,PGIDNB_10115,91.717
TX73_016065,PGIDNB_10110,72.087
TX73_016070,PGIDNB_10105,93.306
TX73_016075,PGIDNB_20165,59.77
TX73_016080,PGIDNB_12470,48.649
TX73_016085,PGIDNB_10100,86.957
TX73_016090,PGIDNB_10095,92.708
TX73_016095,PGIDNB_10090,75.91
TX73_016100,PGIDNB_10070,89.308
TX73_016105,PGIDNB_10065,81.89
TX73_016110,PGIDNB_10060,84.364
TX73_016115,PGIDNB_10045,92.435
TX73_016120,PGIDNB_10040,97.17
TX73_016125,PGIDNB_10035,90.762
TX73_016130,PGIDNB_10030,85.222
TX73_016135,PGIDNB_10025,86.798
TX73_016140,PGIDNB_24335,63.057
TX73_016145,PGIDNB_24340,45.383
TX73_016150,PGIDNB_10015,66.667
TX73_016155,PGIDNB_10010,88.792
TX73_016160,PGIDNB_10005,87.304
TX73_016165,PGIDNB_10000,82.394
TX73_016170,PGIDNB_09995,84.4
TX73_016175,PGIDNB_07955,25.749
TX73_016180,PGIDNB_09990,98.214
TX73_016185,PGIDNB_08550,38.655
TX73_016190,PGIDNB_08545,29.293
TX73_016195,PGIDNB_09985,95.415
TX73_016200,PGIDNB_09980,97.541
TX73_016205,PGIDNB_09975,81
TX73_016210,PGIDNB_09970,84.487
TX73_016215,PGIDNB_09965,78.276
TX73_016220,PGIDNB_09960,92.308
TX73_016225,PGIDNB_09955,82.258
TX73_016230,PGIDNB_09950,86.971
TX73_016235,PGIDNB_09945,85.315
TX73_016240,PGIDNB_09940,85.065
TX73_016245,PGIDNB_09935,82.143
TX73_016250,PGIDNB_09930,82.857
TX73_016255,PGIDNB_09925,66.667
TX73_016260,PGIDNB_09920,79.672
TX73_016265,PGIDNB_09905,67.304
TX73_016270,PGIDNB_09900,96.569
TX73_016275,PGIDNB_09895,91.818
TX73_016280,PGIDNB_09890,65.51
TX73_016285,PGIDNB_09885,78.947
TX73_016290,PGIDNB_09880,85.185
TX73_016295,PGIDNB_09875,81.781
TX73_016300,PGIDNB_09870,73.646
TX73_016305,PGIDNB_09865,82.792
TX73_016310,PGIDNB_09860,83.803
TX73_016315,PGIDNB_09840,80.137
TX73_016320,PGIDNB_09835,62.633
TX73_016325,PGIDNB_09830,87.5
TX73_016330,PGIDNB_09825,87.671
TX73_016335,PGIDNB_09820,77.011
TX73_016340,PGIDNB_09815,76.981
TX73_016345,PGIDNB_09810,81.181
TX73_016350,PGIDNB_09805,74
TX73_016355,PGIDNB_09800,86.709
TX73_016360,PGIDNB_09795,69.847
TX73_016365,PGIDNB_09790,65.909
TX73_016385,PGIDNB_09750,97.143
TX73_016390,PGIDNB_09745,83.122
TX73_016395,PGIDNB_16215,40.465
TX73_016405,PGIDNB_03130,40.789
TX73_016410,PGIDNB_09705,73
TX73_016415,PGIDNB_09700,88.542
TX73_016420,PGIDNB_09695,92.857
TX73_016425,PGIDNB_09690,63.584
TX73_016430,PGIDNB_09685,79.275
TX73_016435,PGIDNB_09680,78.195
TX73_016440,PGIDNB_09675,74.38
TX73_016450,PGIDNB_09665,79.795
TX73_016460,PGIDNB_09660,88.889
TX73_016470,PGIDNB_08535,45.968
TX73_016475,PGIDNB_16095,75.135
TX73_016480,PGIDNB_09620,83.761
TX73_016485,PGIDNB_09615,84.41
TX73_016490,PGIDNB_09610,88.567
TX73_016495,PGIDNB_09605,80.377
TX73_016500,PGIDNB_09600,89.937
TX73_016505,PGIDNB_14755,45.091
TX73_016510,PGIDNB_09595,93.031
TX73_016515,PGIDNB_09590,90.076
TX73_016520,PGIDNB_09585,96.345
TX73_016525,PGIDNB_09580,90.964
TX73_016530,PGIDNB_09575,49.64
TX73_016535,PGIDNB_09570,80.208
TX73_016540,PGIDNB_09565,75.556
TX73_016545,PGIDNB_09560,52.459
TX73_016550,PGIDNB_19075,28.772
TX73_016565,PGIDNB_09550,96.086
TX73_016570,PGIDNB_09545,63.91
TX73_016575,PGIDNB_09535,83.908
TX73_016580,PGIDNB_09530,66.283
TX73_016585,PGIDNB_09525,76.336
TX73_016590,PGIDNB_09520,53
TX73_016595,PGIDNB_09515,79.739
TX73_016605,PGIDNB_13375,69.004
TX73_016615,PGIDNB_13390,49.333
TX73_016620,PGIDNB_13385,48.276
TX73_016625,PGIDNB_13380,62.205
TX73_016630,PGIDNB_09075,86.161
TX73_016635,PGIDNB_09725,87.755
TX73_016640,PGIDNB_07040,47.382
TX73_016645,PGIDNB_09125,92.143
TX73_016650,PGIDNB_09985,40.828
TX73_016655,PGIDNB_09070,90.93
TX73_016660,PGIDNB_09065,86.237
TX73_016665,PGIDNB_09060,81.746
TX73_016670,PGIDNB_09055,82.596
TX73_016675,PGIDNB_08230,33.712
TX73_016680,PGIDNB_09050,91.912
TX73_016685,PGIDNB_09045,97.647
TX73_016690,PGIDNB_09040,97.692
TX73_016695,PGIDNB_09035,98.374
TX73_016700,PGIDNB_09030,88.384
TX73_016705,PGIDNB_09025,95.27
TX73_016710,PGIDNB_09020,83.951
TX73_016715,PGIDNB_09015,90.769
TX73_016720,PGIDNB_09010,96.354
TX73_016725,PGIDNB_09005,90.083
TX73_016730,PGIDNB_09000,94.944
TX73_016735,PGIDNB_08995,96.241
TX73_016740,PGIDNB_08990,91.176
TX73_016745,PGIDNB_08985,93.011
TX73_016750,PGIDNB_08980,92.381
TX73_016755,PGIDNB_08975,97.561
TX73_016760,PGIDNB_08970,96.386
TX73_016765,PGIDNB_08965,92.857
TX73_016770,PGIDNB_08960,96.377
TX73_016775,PGIDNB_08955,97.458
TX73_016780,PGIDNB_08950,95.349
TX73_016785,PGIDNB_08945,94.624
TX73_016790,PGIDNB_08940,93.19
TX73_016795,PGIDNB_08935,94
TX73_016800,PGIDNB_08930,93.237
TX73_016805,PGIDNB_08925,93.388
TX73_016810,PGIDNB_08920,100
TX73_016815,PGIDNB_08915,97.985
TX73_016820,PGIDNB_08910,95.658
TX73_016825,PGIDNB_08905,97.452
TX73_016830,PGIDNB_08900,100
TX73_016835,PGIDNB_08895,64.236
TX73_016840,PGIDNB_09650,26.033
TX73_016855,PGIDNB_00170,68.458
TX73_016860,PGIDNB_00175,70.677
TX73_016865,PGIDNB_08315,28.231
TX73_016870,PGIDNB_04345,41.912
TX73_016875,PGIDNB_03440,29.63
TX73_016880,PGIDNB_08885,80.799
TX73_016885,PGIDNB_08880,85.63
TX73_016890,PGIDNB_08875,95.075
TX73_016895,PGIDNB_08870,97.154
TX73_016900,PGIDNB_08860,93.651
TX73_016905,PGIDNB_08855,94.22
TX73_016910,PGIDNB_08850,84.127
TX73_016915,PGIDNB_08845,93.043
TX73_016920,PGIDNB_08840,95.105
TX73_016925,PGIDNB_08835,98.305
TX73_016930,PGIDNB_08830,85.714
TX73_016935,PGIDNB_05155,32.042
TX73_016940,PGIDNB_05150,54.237
TX73_016945,PGIDNB_05145,53.636
TX73_016955,PGIDNB_02860,29.412
TX73_016965,PGIDNB_04385,30.769
TX73_016975,PGIDNB_08915,97.985
TX73_016980,PGIDNB_08810,86.118
TX73_016985,PGIDNB_08805,90.625
TX73_016990,PGIDNB_08800,88.889
TX73_016995,PGIDNB_08795,91.985
TX73_017000,PGIDNB_08790,83.286
TX73_017005,PGIDNB_08785,91.176
TX73_017010,PGIDNB_08780,88.725
TX73_017015,PGIDNB_12200,28.889
TX73_017025,PGIDNB_09195,89.641
TX73_017030,PGIDNB_09190,93.774
TX73_017035,PGIDNB_09185,89.32
TX73_017040,PGIDNB_09180,93.155
TX73_017045,PGIDNB_09175,95.344
TX73_017050,PGIDNB_08590,31.025
TX73_017055,PGIDNB_05945,90.944
TX73_017060,PGIDNB_05950,78.761
TX73_017065,PGIDNB_05955,92.405
TX73_017070,PGIDNB_05960,87.248
TX73_017075,PGIDNB_05965,83.704
TX73_017080,PGIDNB_05970,94.203
TX73_017085,PGIDNB_05980,84.706
TX73_017090,PGIDNB_03800,28.249
TX73_017095,PGIDNB_23730,70.196
TX73_017105,PGIDNB_17420,56.471
TX73_017110,PGIDNB_08770,75.543
TX73_017115,PGIDNB_23505,68.555
TX73_017120,PGIDNB_08765,88.472
TX73_017125,PGIDNB_08760,84.397
TX73_017130,PGIDNB_08755,81.69
TX73_017135,PGIDNB_08745,75.126
TX73_017140,PGIDNB_08735,80
TX73_017150,PGIDNB_22850,35.377
TX73_017155,PGIDNB_07515,30.667
TX73_017160,PGIDNB_19820,29.379
TX73_017170,PGIDNB_19200,90.18
TX73_017175,PGIDNB_17630,72.766
TX73_017180,PGIDNB_14195,46.37
TX73_017210,PGIDNB_11840,28.736
TX73_017220,PGIDNB_11830,34.694
TX73_017225,PGIDNB_11825,55.078
TX73_017260,PGIDNB_19905,27.726
TX73_017265,PGIDNB_12175,28.117
TX73_017280,PGIDNB_21025,31.868
TX73_017295,PGIDNB_17565,30.612
TX73_017310,PGIDNB_24345,31.056
TX73_017315,PGIDNB_17620,33.603
TX73_017325,PGIDNB_20865,34.091
TX73_017340,PGIDNB_12000,26.144
TX73_017350,PGIDNB_12015,37.104
TX73_017355,PGIDNB_08460,32.979
TX73_017365,PGIDNB_02765,29.545
TX73_017390,PGIDNB_08715,84.926
TX73_017395,PGIDNB_08710,61.31
TX73_017400,PGIDNB_08705,76.978
TX73_017420,PGIDNB_13185,38.776
TX73_017425,PGIDNB_08690,81.579
TX73_017435,PGIDNB_08685,81.933
TX73_017440,PGIDNB_08680,73
TX73_017450,PGIDNB_08670,89.105
TX73_017465,PGIDNB_14890,34.694
TX73_017470,PGIDNB_08665,53.571
TX73_017475,PGIDNB_08660,71.667
TX73_017480,PGIDNB_08655,84.444
TX73_017485,PGIDNB_08650,69.072
TX73_017490,PGIDNB_08645,77.041
TX73_017495,PGIDNB_15140,26.852
TX73_017500,PGIDNB_02310,27.928
TX73_017505,PGIDNB_02320,40
TX73_017510,PGIDNB_02360,29.787
TX73_017515,PGIDNB_23320,35.294
TX73_017520,PGIDNB_08640,68.835
TX73_017525,PGIDNB_08635,77.202
TX73_017530,PGIDNB_08630,73.649
TX73_017535,PGIDNB_08625,88.261
TX73_017540,PGIDNB_08620,89.189
TX73_017545,PGIDNB_08615,71.821
TX73_017550,PGIDNB_08610,72.8
TX73_017555,PGIDNB_08600,85.356
TX73_017575,PGIDNB_08575,88.571
TX73_017580,PGIDNB_08570,45.679
TX73_017585,PGIDNB_08565,59.701
TX73_017595,PGIDNB_23045,41.304
TX73_017605,PGIDNB_08560,72.118
TX73_017610,PGIDNB_08555,91.241
TX73_017620,PGIDNB_08540,78.723
TX73_017630,PGIDNB_08535,87.154
TX73_017635,PGIDNB_08510,79.661
TX73_017640,PGIDNB_08505,90.116
TX73_017650,PGIDNB_18560,22.038
TX73_017655,PGIDNB_18565,35.414
TX73_017660,PGIDNB_18010,40
TX73_017665,PGIDNB_08500,79.167
TX73_017670,PGIDNB_08495,82.192
TX73_017675,PGIDNB_08490,60.215
TX73_017680,PGIDNB_08485,59.375
TX73_017685,PGIDNB_08465,89.604
TX73_017690,PGIDNB_08460,81.731
TX73_017695,PGIDNB_08455,78.616
TX73_017700,PGIDNB_08450,78.416
TX73_017705,PGIDNB_08445,80
TX73_017710,PGIDNB_08440,79.592
TX73_017715,PGIDNB_08435,79.661
TX73_017720,PGIDNB_08430,78.378
TX73_017725,PGIDNB_08425,77.273
TX73_017730,PGIDNB_08420,92.958
TX73_017735,PGIDNB_08415,91.304
TX73_017740,PGIDNB_08410,79.762
TX73_017745,PGIDNB_08405,68.325
TX73_017750,PGIDNB_08400,92.683
TX73_017755,PGIDNB_08395,65.757
TX73_017760,PGIDNB_08390,65.854
TX73_017800,PGIDNB_08375,87.121
TX73_017805,PGIDNB_08370,80.297
TX73_017810,PGIDNB_08365,94.949
TX73_017820,PGIDNB_04740,36.364
TX73_017825,PGIDNB_02690,32
TX73_017830,PGIDNB_08360,89.721
TX73_017835,PGIDNB_08355,90.203
TX73_017840,PGIDNB_08350,78.09
TX73_017845,PGIDNB_08345,90.814
TX73_017860,PGIDNB_08340,95.992
TX73_017865,PGIDNB_08335,79.688
TX73_017870,PGIDNB_08325,81.879
TX73_017875,PGIDNB_08330,76.265
TX73_017880,PGIDNB_08315,79.254
TX73_017885,PGIDNB_09550,33.535
TX73_017890,PGIDNB_08310,73.231
TX73_017895,PGIDNB_13040,40
TX73_017900,PGIDNB_08305,81.654
TX73_017905,PGIDNB_08300,89.504
TX73_017915,PGIDNB_08290,70.339
TX73_017920,PGIDNB_08285,89.974
TX73_017925,PGIDNB_08280,88
TX73_017930,PGIDNB_08275,67.918
TX73_017935,PGIDNB_08270,85.265
TX73_017940,PGIDNB_08265,96.154
TX73_017945,PGIDNB_08260,82.371
TX73_017950,PGIDNB_08255,93.204
TX73_017955,PGIDNB_08250,91.509
TX73_017960,PGIDNB_08245,93.891
TX73_017965,PGIDNB_08240,89.577
TX73_017970,PGIDNB_08235,92.371
TX73_017975,PGIDNB_08230,91.02
TX73_017980,PGIDNB_08225,88
TX73_017985,PGIDNB_00145,27.907
TX73_017990,PGIDNB_08205,83.019
TX73_017995,PGIDNB_08200,92.366
TX73_018000,PGIDNB_08195,71.803
TX73_018005,PGIDNB_08190,92.609
TX73_018010,PGIDNB_08185,84.277
TX73_018015,PGIDNB_08180,84.81
TX73_018020,PGIDNB_12870,43.781
TX73_018025,PGIDNB_12865,52
TX73_018030,PGIDNB_23940,30.216
TX73_018050,PGIDNB_08280,47.462
TX73_018055,PGIDNB_16195,57.895
TX73_018060,PGIDNB_08110,77.723
TX73_018065,PGIDNB_08105,89.328
TX73_018070,PGIDNB_08100,86.567
TX73_018075,PGIDNB_08095,91.379
TX73_018080,PGIDNB_08090,89.008
TX73_018085,PGIDNB_08085,76.923
TX73_018090,PGIDNB_08080,92.453
TX73_018095,PGIDNB_08075,61.976
TX73_018100,PGIDNB_08065,89.066
TX73_018105,PGIDNB_08060,65.269
TX73_018110,PGIDNB_02190,35.385
TX73_018115,PGIDNB_02190,35.135
TX73_018125,PGIDNB_08050,75.543
TX73_018130,PGIDNB_08045,89.809
TX73_018140,PGIDNB_08040,89.247
TX73_018145,PGIDNB_08035,56
TX73_018150,PGIDNB_08030,93.908
TX73_018155,PGIDNB_08025,85.065
TX73_018160,PGIDNB_08020,84.483
TX73_018165,PGIDNB_08015,91.315
TX73_018170,PGIDNB_08010,69.388
TX73_018175,PGIDNB_08005,89.902
TX73_018180,PGIDNB_08000,89.764
TX73_018185,PGIDNB_07995,86.207
TX73_018190,PGIDNB_07990,74.242
TX73_018195,PGIDNB_07985,77.267
TX73_018200,PGIDNB_07980,88.268
TX73_018205,PGIDNB_07975,43.564
TX73_018210,PGIDNB_07970,85.223
TX73_018215,PGIDNB_07965,49.231
TX73_018220,PGIDNB_07960,86.513
TX73_018225,PGIDNB_07955,86.588
TX73_018230,PGIDNB_07950,88.285
TX73_018235,PGIDNB_07945,83.333
TX73_018240,PGIDNB_07940,92.883
TX73_018245,PGIDNB_07935,88.487
TX73_018250,PGIDNB_07930,84.735
TX73_018255,PGIDNB_07925,85.524
TX73_018260,PGIDNB_07920,90.95
TX73_018265,PGIDNB_07915,79.217
TX73_018270,PGIDNB_07910,83.03
TX73_018275,PGIDNB_07905,77.854
TX73_018280,PGIDNB_07900,75.676
TX73_018285,PGIDNB_07895,85.574
TX73_018290,PGIDNB_07890,94.017
TX73_018295,PGIDNB_07885,75.749
TX73_018300,PGIDNB_07880,91.375
TX73_018305,PGIDNB_07875,85.501
TX73_018310,PGIDNB_07870,94.475
TX73_018315,PGIDNB_07865,84.792
TX73_018320,PGIDNB_07860,84.521
TX73_018325,PGIDNB_07855,89.402
TX73_018330,PGIDNB_07850,82.812
TX73_018335,PGIDNB_07845,83.183
TX73_018340,PGIDNB_07840,82.927
TX73_018360,PGIDNB_07825,91.845
TX73_018365,PGIDNB_07820,82.254
TX73_018370,PGIDNB_07815,76.667
TX73_018375,PGIDNB_07810,77.197
TX73_018380,PGIDNB_07805,71.779
TX73_018385,PGIDNB_07800,82.5
TX73_018390,PGIDNB_03400,63.667
TX73_018395,PGIDNB_07785,86.19
TX73_018400,PGIDNB_07535,29.958
TX73_018405,PGIDNB_08225,39.109
TX73_018410,PGIDNB_04350,40.467
TX73_018415,PGIDNB_07765,92.375
TX73_018420,PGIDNB_07760,90.141
TX73_018425,PGIDNB_07755,87.5
TX73_018430,PGIDNB_07750,60.504
TX73_018435,PGIDNB_07770,60.759
TX73_018440,PGIDNB_07775,73.099
TX73_018445,PGIDNB_07780,73.196
TX73_018450,PGIDNB_22270,70.259
TX73_018455,PGIDNB_07745,45.556
TX73_018460,PGIDNB_07740,80.282
TX73_018475,PGIDNB_07735,92.754
TX73_018480,PGIDNB_07730,80.612
TX73_018490,PGIDNB_07725,73.879
TX73_018495,PGIDNB_07720,63.354
TX73_018505,PGIDNB_02985,43.697
TX73_018510,PGIDNB_05615,37.943
TX73_018515,PGIDNB_07715,68.737
TX73_018520,PGIDNB_07710,87.838
TX73_018525,PGIDNB_07705,86.364
TX73_018530,PGIDNB_07700,94.253
TX73_018535,PGIDNB_07695,94.089
TX73_018540,PGIDNB_07690,90.405
TX73_018550,PGIDNB_18420,77.011
TX73_018595,PGIDNB_08395,28.947
TX73_018605,PGIDNB_07680,84.615
TX73_018610,PGIDNB_07675,85.156
TX73_018615,PGIDNB_07670,91.167
TX73_018630,PGIDNB_07660,74.519
TX73_018645,PGIDNB_16095,71.585
TX73_018650,PGIDNB_07645,68.132
TX73_018655,PGIDNB_07640,96.273
TX73_018665,PGIDNB_07635,52.941
TX73_018670,PGIDNB_07630,86.316
TX73_018675,PGIDNB_07625,81.446
TX73_018680,PGIDNB_07620,84.615
TX73_018685,PGIDNB_07615,86.77
TX73_018695,PGIDNB_07355,42.5
TX73_018700,PGIDNB_24440,53.383
TX73_018705,PGIDNB_07610,97.455
TX73_018710,PGIDNB_07605,64.179
TX73_018715,PGIDNB_19680,72.189
TX73_018720,PGIDNB_07595,39.169
TX73_018725,PGIDNB_07590,77.544
TX73_018730,PGIDNB_07585,88.321
TX73_018735,PGIDNB_07580,95.408
TX73_018740,PGIDNB_07575,55.538
TX73_018745,PGIDNB_07570,92.941
TX73_018750,PGIDNB_07565,95.73
TX73_018760,PGIDNB_06020,31.655
TX73_018765,PGIDNB_01295,30.07
TX73_018770,PGIDNB_07560,90.526
TX73_018775,PGIDNB_07555,90.256
TX73_018780,PGIDNB_07550,92.903
TX73_018785,PGIDNB_07545,58.14
TX73_018790,PGIDNB_07540,83.516
TX73_018795,PGIDNB_07530,83.333
TX73_018800,PGIDNB_07525,84.906
TX73_018805,PGIDNB_07520,81.466
TX73_018810,PGIDNB_07515,82.558
TX73_018815,PGIDNB_07510,74.006
TX73_018820,PGIDNB_10290,38.115
TX73_018825,PGIDNB_09060,29.204
TX73_018830,PGIDNB_23635,25.758
TX73_018835,PGIDNB_07505,82.65
TX73_018840,PGIDNB_07500,86.744
TX73_018845,PGIDNB_07495,87.674
TX73_018850,PGIDNB_07490,76.763
TX73_018855,PGIDNB_07485,75.882
TX73_018860,PGIDNB_07480,75.655
TX73_018865,PGIDNB_07475,79.201
TX73_018870,PGIDNB_07470,77.812
TX73_018875,PGIDNB_07465,82.209
TX73_018880,PGIDNB_07460,82.033
TX73_018885,PGIDNB_07455,86.471
TX73_018890,PGIDNB_07450,87.283
TX73_018895,PGIDNB_07445,79.863
TX73_018900,PGIDNB_07440,79.288
TX73_018905,PGIDNB_07435,79.612
TX73_018915,PGIDNB_07425,77.991
TX73_018920,PGIDNB_07420,81.017
TX73_018925,PGIDNB_07415,83.333
TX73_018930,PGIDNB_07410,66.234
TX73_018935,PGIDNB_07405,75.845
TX73_018940,PGIDNB_07400,88.319
TX73_018945,PGIDNB_07395,82.812
TX73_018950,PGIDNB_12175,45.577
TX73_018955,PGIDNB_07390,78.008
TX73_018960,PGIDNB_07385,87.5
TX73_018965,PGIDNB_07375,80
TX73_018970,PGIDNB_07365,94.571
TX73_018975,PGIDNB_12250,37.143
TX73_018980,PGIDNB_07350,88.119
TX73_018985,PGIDNB_07345,89.109
TX73_018990,PGIDNB_07340,79.705
TX73_018995,PGIDNB_07335,94.828
TX73_019000,PGIDNB_07330,92.549
TX73_019005,PGIDNB_07325,88.776
TX73_019010,PGIDNB_07315,88.826
TX73_019015,PGIDNB_07310,95.571
TX73_019020,PGIDNB_07305,83.093
TX73_019025,PGIDNB_07300,92.632
TX73_019030,PGIDNB_07295,100
TX73_019035,PGIDNB_07290,67.016
